2026/09/07 13:24:00.270, NVIDIA GeForce RTX 3090, P0, 270.00 W, 185.09 W, 70, 1 MiB, 24576 MiB, 0 %
2026/09/07 13:25:26.300, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.20 W, 71, 12010 MiB, 24576 MiB, 85 %
2026/09/07 13:25:28.301, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.52 W, 71, 12010 MiB, 24576 MiB, 68 %
2026/09/07 13:25:30.302, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.10 W, 73, 12012 MiB, 24576 MiB, 4 %
2026/09/07 13:25:32.302, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.79 W, 71, 12012 MiB, 24576 MiB, 59 %
2026/09/07 13:25:34.303, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.99 W, 71, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:25:36.303, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.45 W, 74, 12012 MiB, 24576 MiB, 37 %
2026/09/07 13:25:38.304, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.65 W, 71, 12012 MiB, 24576 MiB, 57 %
2026/09/07 13:25:40.305, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.73 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:25:42.305, NVIDIA GeForce RTX 3090, P2, 270.00 W, 249.18 W, 72, 12012 MiB, 24576 MiB, 78 %
2026/09/07 13:25:44.306, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.55 W, 74, 12012 MiB, 24576 MiB, 7 %
2026/09/07 13:25:46.307, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.83 W, 72, 12012 MiB, 24576 MiB, 12 %
2026/09/07 13:25:48.307, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.07 W, 72, 12012 MiB, 24576 MiB, 37 %
2026/09/07 13:25:50.308, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.40 W, 71, 12012 MiB, 24576 MiB, 100 %
2026/09/07 13:25:52.309, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.60 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:25:54.309, NVIDIA GeForce RTX 3090, P2, 270.00 W, 252.41 W, 74, 12012 MiB, 24576 MiB, 47 %
2026/09/07 13:25:56.310, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.55 W, 74, 12012 MiB, 24576 MiB, 78 %
2026/09/07 13:25:58.311, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.00 W, 69, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:00.311, NVIDIA GeForce RTX 3090, P2, 270.00 W, 245.47 W, 73, 12012 MiB, 24576 MiB, 85 %
2026/09/07 13:26:02.312, NVIDIA GeForce RTX 3090, P2, 270.00 W, 246.07 W, 72, 12012 MiB, 24576 MiB, 66 %
2026/09/07 13:26:04.312, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.52 W, 73, 12012 MiB, 24576 MiB, 44 %
2026/09/07 13:26:06.313, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.46 W, 72, 12012 MiB, 24576 MiB, 12 %
2026/09/07 13:26:08.314, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.01 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:10.314, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.04 W, 74, 12012 MiB, 24576 MiB, 77 %
2026/09/07 13:26:12.315, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.72 W, 71, 12012 MiB, 24576 MiB, 6 %
2026/09/07 13:26:14.316, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.65 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:16.316, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.28 W, 74, 12012 MiB, 24576 MiB, 55 %
2026/09/07 13:26:18.317, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.09 W, 72, 12012 MiB, 24576 MiB, 8 %
2026/09/07 13:26:20.317, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.15 W, 71, 12012 MiB, 24576 MiB, 1 %
2026/09/07 13:26:22.318, NVIDIA GeForce RTX 3090, P2, 270.00 W, 248.48 W, 74, 12012 MiB, 24576 MiB, 68 %
2026/09/07 13:26:24.319, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.66 W, 73, 12012 MiB, 24576 MiB, 79 %
2026/09/07 13:26:26.319, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.17 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:28.320, NVIDIA GeForce RTX 3090, P2, 270.00 W, 244.82 W, 72, 12012 MiB, 24576 MiB, 67 %
2026/09/07 13:26:30.321, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.11 W, 74, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:32.321, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.68 W, 71, 12012 MiB, 24576 MiB, 1 %
2026/09/07 13:26:34.322, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.21 W, 74, 12012 MiB, 24576 MiB, 8 %
2026/09/07 13:26:36.322, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.53 W, 73, 12012 MiB, 24576 MiB, 45 %
2026/09/07 13:26:38.323, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.27 W, 73, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:40.324, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.21 W, 73, 12012 MiB, 24576 MiB, 50 %
2026/09/07 13:26:42.324, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.55 W, 72, 12012 MiB, 24576 MiB, 58 %
2026/09/07 13:26:44.325, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.18 W, 73, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:46.326, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.20 W, 72, 12012 MiB, 24576 MiB, 61 %
2026/09/07 13:26:48.326, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.73 W, 71, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:26:50.327, NVIDIA GeForce RTX 3090, P2, 270.00 W, 251.80 W, 74, 12012 MiB, 24576 MiB, 73 %
2026/09/07 13:26:52.328, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.60 W, 73, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:54.328, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.64 W, 72, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:26:56.329, NVIDIA GeForce RTX 3090, P2, 270.00 W, 248.16 W, 74, 12012 MiB, 24576 MiB, 56 %
2026/09/07 13:26:58.329, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.69 W, 74, 12012 MiB, 24576 MiB, 23 %
2026/09/07 13:27:00.330, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.21 W, 69, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:27:02.330, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.91 W, 74, 12012 MiB, 24576 MiB, 17 %
2026/09/07 13:27:04.331, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.41 W, 72, 12012 MiB, 24576 MiB, 59 %
2026/09/07 13:27:06.332, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.93 W, 70, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:08.332, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.58 W, 73, 12012 MiB, 24576 MiB, 82 %
2026/09/07 13:27:10.333, NVIDIA GeForce RTX 3090, P2, 270.00 W, 248.18 W, 72, 12012 MiB, 24576 MiB, 49 %
2026/09/07 13:27:12.333, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.23 W, 72, 12012 MiB, 24576 MiB, 46 %
2026/09/07 13:27:14.334, NVIDIA GeForce RTX 3090, P2, 270.00 W, 244.96 W, 74, 12012 MiB, 24576 MiB, 57 %
2026/09/07 13:27:16.334, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.34 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:18.335, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.22 W, 74, 12012 MiB, 24576 MiB, 80 %
2026/09/07 13:27:20.335, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.47 W, 71, 12012 MiB, 24576 MiB, 2 %
2026/09/07 13:27:22.336, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.71 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:24.337, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.64 W, 74, 12012 MiB, 24576 MiB, 77 %
2026/09/07 13:27:26.337, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.91 W, 72, 12012 MiB, 24576 MiB, 12 %
2026/09/07 13:27:28.338, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.85 W, 69, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:30.338, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.62 W, 74, 12012 MiB, 24576 MiB, 57 %
2026/09/07 13:27:32.339, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.29 W, 72, 12012 MiB, 24576 MiB, 12 %
2026/09/07 13:27:34.340, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.18 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:36.340, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.65 W, 75, 12012 MiB, 24576 MiB, 54 %
2026/09/07 13:27:38.341, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.05 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:40.341, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.60 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:42.342, NVIDIA GeForce RTX 3090, P2, 270.00 W, 246.47 W, 73, 12012 MiB, 24576 MiB, 41 %
2026/09/07 13:27:44.343, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.83 W, 74, 12012 MiB, 24576 MiB, 4 %
2026/09/07 13:27:46.343, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.03 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:48.344, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.34 W, 73, 12012 MiB, 24576 MiB, 56 %
2026/09/07 13:27:50.344, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.56 W, 72, 12012 MiB, 24576 MiB, 12 %
2026/09/07 13:27:52.345, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.63 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:27:54.346, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.96 W, 73, 12012 MiB, 24576 MiB, 66 %
2026/09/07 13:27:56.346, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.91 W, 73, 12012 MiB, 24576 MiB, 47 %
2026/09/07 13:27:58.347, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.21 W, 71, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:28:00.348, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.32 W, 73, 12012 MiB, 24576 MiB, 38 %
2026/09/07 13:28:02.348, NVIDIA GeForce RTX 3090, P2, 270.00 W, 250.37 W, 73, 12012 MiB, 24576 MiB, 87 %
2026/09/07 13:28:04.349, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.40 W, 71, 12012 MiB, 24576 MiB, 37 %
2026/09/07 13:28:06.349, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.59 W, 72, 12012 MiB, 24576 MiB, 65 %
2026/09/07 13:28:08.350, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.42 W, 72, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:28:10.351, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.98 W, 71, 12012 MiB, 24576 MiB, 37 %
2026/09/07 13:28:12.351, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.43 W, 72, 12012 MiB, 24576 MiB, 58 %
2026/09/07 13:28:14.352, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.47 W, 72, 12012 MiB, 24576 MiB, 7 %
2026/09/07 13:28:16.353, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.87 W, 73, 12012 MiB, 24576 MiB, 45 %
2026/09/07 13:28:18.353, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.23 W, 74, 12012 MiB, 24576 MiB, 63 %
2026/09/07 13:28:20.354, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.78 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:28:22.354, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.04 W, 73, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:28:24.355, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.23 W, 72, 12012 MiB, 24576 MiB, 86 %
2026/09/07 13:28:26.356, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.36 W, 71, 12012 MiB, 24576 MiB, 40 %
2026/09/07 13:28:28.356, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.84 W, 74, 12012 MiB, 24576 MiB, 29 %
2026/09/07 13:28:30.357, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.04 W, 71, 12012 MiB, 24576 MiB, 57 %
2026/09/07 13:28:32.358, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.12 W, 70, 12012 MiB, 24576 MiB, 9 %
2026/09/07 13:28:34.358, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.91 W, 74, 12012 MiB, 24576 MiB, 57 %
2026/09/07 13:28:36.359, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.43 W, 73, 12012 MiB, 24576 MiB, 10 %
2026/09/07 13:28:38.359, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.96 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:28:40.360, NVIDIA GeForce RTX 3090, P2, 270.00 W, 247.82 W, 73, 12012 MiB, 24576 MiB, 75 %
2026/09/07 13:28:42.360, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.31 W, 73, 12012 MiB, 24576 MiB, 10 %
2026/09/07 13:28:44.361, NVIDIA GeForce RTX 3090, P2, 270.00 W, 170.96 W, 69, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:28:46.362, NVIDIA GeForce RTX 3090, P2, 270.00 W, 251.21 W, 74, 12012 MiB, 24576 MiB, 48 %
2026/09/07 13:28:48.362, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.29 W, 73, 12012 MiB, 24576 MiB, 87 %
2026/09/07 13:28:50.363, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.49 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:28:52.364, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.98 W, 74, 12012 MiB, 24576 MiB, 68 %
2026/09/07 13:28:54.364, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.34 W, 71, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:28:56.365, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.68 W, 72, 12012 MiB, 24576 MiB, 48 %
2026/09/07 13:28:58.366, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.92 W, 73, 12012 MiB, 24576 MiB, 66 %
2026/09/07 13:29:00.366, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.99 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:29:02.367, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.04 W, 73, 12012 MiB, 24576 MiB, 61 %
2026/09/07 13:29:04.367, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.15 W, 72, 12012 MiB, 24576 MiB, 76 %
2026/09/07 13:29:06.368, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.36 W, 71, 12012 MiB, 24576 MiB, 8 %
2026/09/07 13:29:08.368, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.38 W, 74, 12012 MiB, 24576 MiB, 45 %
2026/09/07 13:29:10.369, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.96 W, 72, 12012 MiB, 24576 MiB, 52 %
2026/09/07 13:29:12.370, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.15 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:29:14.370, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.18 W, 74, 12012 MiB, 24576 MiB, 45 %
2026/09/07 13:29:16.371, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.95 W, 71, 12012 MiB, 24576 MiB, 12 %
2026/09/07 13:29:18.371, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.58 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:29:20.372, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.40 W, 72, 12012 MiB, 24576 MiB, 8 %
2026/09/07 13:29:22.372, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.13 W, 74, 12012 MiB, 24576 MiB, 45 %
2026/09/07 13:29:24.373, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.79 W, 71, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:29:26.374, NVIDIA GeForce RTX 3090, P2, 270.00 W, 248.93 W, 73, 12012 MiB, 24576 MiB, 11 %
2026/09/07 13:29:28.374, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.69 W, 75, 12012 MiB, 24576 MiB, 69 %
2026/09/07 13:29:30.375, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.13 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:29:32.376, NVIDIA GeForce RTX 3090, P2, 270.00 W, 242.13 W, 74, 12012 MiB, 24576 MiB, 27 %
2026/09/07 13:29:34.376, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.93 W, 72, 12012 MiB, 24576 MiB, 62 %
2026/09/07 13:29:36.377, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.96 W, 71, 12012 MiB, 24576 MiB, 19 %
2026/09/07 13:29:38.378, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.64 W, 73, 12012 MiB, 24576 MiB, 56 %
2026/09/07 13:29:40.378, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.65 W, 71, 12012 MiB, 24576 MiB, 9 %
2026/09/07 13:29:42.379, NVIDIA GeForce RTX 3090, P2, 270.00 W, 252.41 W, 75, 12012 MiB, 24576 MiB, 73 %
2026/09/07 13:29:44.380, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.49 W, 72, 12012 MiB, 24576 MiB, 35 %
2026/09/07 13:29:46.380, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.08 W, 71, 12012 MiB, 24576 MiB, 5 %
2026/09/07 13:29:48.381, NVIDIA GeForce RTX 3090, P2, 270.00 W, 248.21 W, 72, 12012 MiB, 24576 MiB, 19 %
2026/09/07 13:29:50.382, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.70 W, 74, 12012 MiB, 24576 MiB, 80 %
2026/09/07 13:29:52.382, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.68 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:29:54.383, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.20 W, 73, 12012 MiB, 24576 MiB, 31 %
2026/09/07 13:29:56.383, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.67 W, 74, 12012 MiB, 24576 MiB, 65 %
2026/09/07 13:29:58.384, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.36 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:30:00.385, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.07 W, 75, 12012 MiB, 24576 MiB, 45 %
2026/09/07 13:30:02.386, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.77 W, 71, 12012 MiB, 24576 MiB, 91 %
2026/09/07 13:30:04.386, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.35 W, 71, 12012 MiB, 24576 MiB, 0 %
2026/09/07 13:30:06.387, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.31 W, 74, 12012 MiB, 24576 MiB, 51 %
2026/09/07 13:30:08.388, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.82 W, 74, 12012 MiB, 24576 MiB, 55 %
2026/09/07 13:30:10.389, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.26 W, 72, 12012 MiB, 24576 MiB, 37 %
2026/09/07 13:30:12.389, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.27 W, 73, 12012 MiB, 24576 MiB, 56 %
2026/09/07 13:30:14.390, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.04 W, 72, 12012 MiB, 24576 MiB, 7 %
2026/09/07 13:30:16.390, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.87 W, 73, 12012 MiB, 24576 MiB, 83 %
2026/09/07 13:30:18.391, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.84 W, 72, 12012 MiB, 24576 MiB, 6 %
