intervention,channel,decode_step,tree_depth,js,max_abs_delta,baseline_argmax,pulse_argmax,branch_flip,baseline_entropy,pulse_entropy
base-coord0-eps+0.1,base,4,4,2.869014861062169e-05,0.005737602710723877,0,0,0,1.7085907459259033,1.713557481765747
base-coord0-eps+0.1,base,4,5,2.8971961000934243e-05,0.004727810621261597,1,1,0,2.3293819427490234,2.335829496383667
base-coord0-eps+0.1,base,5,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,5,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,5,2,3.252783790230751e-05,0.008037328720092773,0,0,0,0.6890344023704529,0.6903650760650635
base-coord0-eps+0.1,base,5,3,4.814846033696085e-05,0.008890151977539062,2,2,0,1.053797960281372,1.051469326019287
base-coord0-eps+0.1,base,5,4,5.461773253045976e-05,0.006182223558425903,1,1,0,1.6563072204589844,1.6541392803192139
base-coord0-eps+0.1,base,5,5,5.473462806548923e-05,0.004529058933258057,2,2,0,2.301750659942627,2.301215648651123
base-coord0-eps+0.1,base,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,6,2,3.466499038040638e-05,0.00832444429397583,0,0,0,0.6923111081123352,0.6928534507751465
base-coord0-eps+0.1,base,6,3,5.1405189879005775e-05,0.00832444429397583,2,2,0,1.0525593757629395,1.0469143390655518
base-coord0-eps+0.1,base,6,4,5.986190808471292e-05,0.005731627345085144,5,5,0,1.6711277961730957,1.6656408309936523
base-coord0-eps+0.1,base,6,5,6.0048478189855814e-05,0.0037203431129455566,2,2,0,2.3368308544158936,2.332615375518799
base-coord0-eps+0.1,base,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,7,2,1.998874358832836e-05,0.005795150995254517,0,0,0,0.6086922883987427,0.6135928630828857
base-coord0-eps+0.1,base,7,3,3.507663495838642e-05,0.00791129469871521,0,0,0,1.0854361057281494,1.087897539138794
base-coord0-eps+0.1,base,7,4,4.334008553996682e-05,0.0044324398040771484,1,1,0,1.7331006526947021,1.7348084449768066
base-coord0-eps+0.1,base,7,5,4.360056482255459e-05,0.0040164515376091,2,2,0,2.3553595542907715,2.3590004444122314
base-coord0-eps+0.1,base,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,8,2,1.935905311256647e-05,0.005562484264373779,0,0,0,0.585580587387085,0.5909693241119385
base-coord0-eps+0.1,base,8,3,3.63878789357841e-05,0.008149057626724243,0,0,0,1.0789787769317627,1.0822376012802124
base-coord0-eps+0.1,base,8,4,4.782486939802766e-05,0.00434507429599762,1,1,0,1.6958112716674805,1.6977880001068115
base-coord0-eps+0.1,base,8,5,4.821165930479765e-05,0.003956466913223267,2,2,0,2.3291659355163574,2.3329291343688965
base-coord0-eps+0.1,base,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,9,2,6.590504199266434e-06,0.002962246537208557,0,0,0,0.5129351615905762,0.5168472528457642
base-coord0-eps+0.1,base,9,3,7.95235246187076e-06,0.0033010244369506836,0,0,0,1.0241734981536865,1.0270230770111084
base-coord0-eps+0.1,base,9,4,1.0655072401277721e-05,0.0016676709055900574,1,1,0,1.6281479597091675,1.6310980319976807
base-coord0-eps+0.1,base,9,5,1.093241007765755e-05,0.0014907345175743103,2,2,0,2.233487129211426,2.2371253967285156
base-coord0-eps+0.1,base,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,10,2,1.8920167349278927e-05,0.00550428032875061,0,0,0,0.5875202417373657,0.5927987694740295
base-coord0-eps+0.1,base,10,3,2.146422048099339e-05,0.00550428032875061,0,0,0,1.0865856409072876,1.0884677171707153
base-coord0-eps+0.1,base,10,4,2.2725900635123253e-05,0.0038257837295532227,1,1,0,1.6617393493652344,1.6651073694229126
base-coord0-eps+0.1,base,10,5,2.2954453015699983e-05,0.0023164302110671997,2,2,0,2.32112455368042,2.324878215789795
base-coord0-eps+0.1,base,11,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,11,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,11,2,1.6053905710577965e-05,0.0046599507331848145,0,0,0,0.5179011225700378,0.5239269733428955
base-coord0-eps+0.1,base,11,3,2.6685651391744614e-05,0.006849139928817749,0,0,0,1.04121732711792,1.0460141897201538
base-coord0-eps+0.1,base,11,4,2.8040260076522827e-05,0.004623055458068848,1,1,0,1.6084396839141846,1.6138312816619873
base-coord0-eps+0.1,base,11,5,2.8161077352706343e-05,0.0028416216373443604,2,2,0,2.2561488151550293,2.261932373046875
base-coord0-eps+0.1,base,12,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,12,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,12,2,1.4876015484333038e-05,0.005206644535064697,0,0,0,0.6459688544273376,0.6491866111755371
base-coord0-eps+0.1,base,12,3,2.3118867829907686e-05,0.005684375762939453,2,2,0,1.0968503952026367,1.0960259437561035
base-coord0-eps+0.1,base,12,4,2.7153422706760466e-05,0.0042306482791900635,1,1,0,1.6702508926391602,1.670249581336975
base-coord0-eps+0.1,base,12,5,2.7417561796028167e-05,0.00262412428855896,2,2,0,2.3357419967651367,2.336153984069824
base-coord0-eps+0.1,base,13,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,13,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,13,2,1.7628888599574566e-05,0.005850046873092651,0,0,0,0.6759723424911499,0.678088903427124
base-coord0-eps+0.1,base,13,3,2.63158290181309e-05,0.005850046873092651,2,2,0,1.053755760192871,1.0500540733337402
base-coord0-eps+0.1,base,13,4,3.128423122689128e-05,0.0037335455417633057,2,2,0,1.6675952672958374,1.664501667022705
base-coord0-eps+0.1,base,13,5,3.158024628646672e-05,0.002216629683971405,4,8,1,2.346712589263916,2.3439698219299316
base-coord0-eps+0.1,base,14,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,14,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,14,2,9.9503668025136e-06,0.004448056221008301,0,0,0,0.6920446157455444,0.6924228668212891
base-coord0-eps+0.1,base,14,3,1.4132820069789886e-05,0.004448026418685913,2,2,0,1.0372376441955566,1.0335958003997803
base-coord0-eps+0.1,base,14,4,1.7834536265581846e-05,0.0022578686475753784,4,4,0,1.6922214031219482,1.6882009506225586
base-coord0-eps+0.1,base,14,5,1.81350733328145e-05,0.0012762844562530518,8,8,0,2.370516777038574,2.3666601181030273
base-coord0-eps+0.1,base,15,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,15,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,15,2,6.788759492337704e-06,0.003577291965484619,0,0,0,0.6660906076431274,0.6677510738372803
base-coord0-eps+0.1,base,15,3,1.3282086001709104e-05,0.004575580358505249,2,2,0,1.0927734375,1.0918059349060059
base-coord0-eps+0.1,base,15,4,1.6310281353071332e-05,0.0031452178955078125,1,1,0,1.6902343034744263,1.6895229816436768
base-coord0-eps+0.1,base,15,5,1.6583508113399148e-05,0.0017397552728652954,2,2,0,2.3602395057678223,2.359710454940796
base-coord0-eps+0.1,base,16,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,16,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,16,2,7.094931788742542e-06,0.003667473793029785,0,0,0,0.6695947051048279,0.6711775660514832
base-coord0-eps+0.1,base,16,3,1.4723773347213864e-05,0.004439502954483032,2,2,0,1.078802227973938,1.076678991317749
base-coord0-eps+0.1,base,16,4,1.855886512203142e-05,0.0028303414583206177,2,2,0,1.7054579257965088,1.703195333480835
base-coord0-eps+0.1,base,16,5,1.8713610188569874e-05,0.0014978796243667603,2,2,0,2.385063409805298,2.3830301761627197
base-coord0-eps+0.1,base,17,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,17,2,8.273636922240257e-07,0.0012659430503845215,0,0,0,0.6843732595443726,0.6847068667411804
base-coord0-eps+0.1,base,17,3,4.431523848325014e-06,0.0022797435522079468,2,2,0,1.0384639501571655,1.036560297012329
base-coord0-eps+0.1,base,17,4,7.176699000410736e-06,0.0014692321419715881,2,2,0,1.6847503185272217,1.6827495098114014
base-coord0-eps+0.1,base,17,5,7.333073881454766e-06,0.001019168645143509,4,4,0,2.3601768016815186,2.35821533203125
base-coord0-eps+0.1,base,18,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,18,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,18,2,1.0599251254461706e-08,6.031990051269531e-05,0,0,0,0.5948771238327026,0.5948207378387451
base-coord0-eps+0.1,base,18,3,7.990689482539892e-06,0.0033707916736602783,1,1,0,1.083418607711792,1.0823020935058594
base-coord0-eps+0.1,base,18,4,8.193892426788807e-06,0.002350717782974243,2,2,0,1.6826341152191162,1.6814796924591064
base-coord0-eps+0.1,base,18,5,8.280272595584393e-06,0.0014479607343673706,5,5,0,2.3505635261535645,2.3493008613586426
base-coord0-eps+0.1,base,19,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,19,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,19,2,3.849891072604805e-09,4.667043685913086e-05,0,0,0,0.6310474276542664,0.6310813426971436
base-coord0-eps+0.1,base,19,3,3.48465982824564e-06,0.002115309238433838,1,1,0,1.0745561122894287,1.0734071731567383
base-coord0-eps+0.1,base,19,4,4.115165211260319e-06,0.001354217529296875,2,2,0,1.7251291275024414,1.7242071628570557
base-coord0-eps+0.1,base,19,5,4.276022082194686e-06,0.0008971840143203735,5,5,0,2.390928268432617,2.3900034427642822
base-coord0-eps+0.1,base,20,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,20,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,20,2,6.38756318949163e-08,0.0004774928092956543,1,1,0,0.693016767501831,0.6930316686630249
base-coord0-eps+0.1,base,20,3,5.565641913563013e-06,0.002431422472000122,2,2,0,0.985754132270813,0.984082043170929
base-coord0-eps+0.1,base,20,4,7.199079846031964e-06,0.0014295130968093872,4,4,0,1.6687325239181519,1.666816234588623
base-coord0-eps+0.1,base,20,5,7.360547897405922e-06,0.000986628234386444,8,8,0,2.3491878509521484,2.347212553024292
base-coord0-eps+0.1,base,21,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,21,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,21,2,5.844049155712128e-07,0.001089543104171753,0,0,0,0.6555671095848083,0.6549555659294128
base-coord0-eps+0.1,base,21,3,5.954352673143148e-06,0.0032063722610473633,1,1,0,1.0817452669143677,1.0807311534881592
base-coord0-eps+0.1,base,21,4,6.19376078248024e-06,0.0019521117210388184,2,2,0,1.734731912612915,1.733723759651184
base-coord0-eps+0.1,base,21,5,6.269474397413433e-06,0.0012720972299575806,5,5,0,2.401118755340576,2.399944305419922
base-coord0-eps+0.1,base,22,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,22,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,22,2,6.917398422956467e-07,0.0011301636695861816,0,0,0,0.6413168907165527,0.6405665278434753
base-coord0-eps+0.1,base,22,3,2.160144504159689e-06,0.0020626485347747803,1,1,0,1.0751233100891113,1.074379324913025
base-coord0-eps+0.1,base,22,4,2.4206237867474556e-06,0.0010936111211776733,2,2,0,1.7520620822906494,1.751458764076233
base-coord0-eps+0.1,base,22,5,2.548731572460383e-06,0.0006978735327720642,5,5,0,2.4185540676116943,2.417823314666748
base-coord0-eps+0.1,base,23,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,base,23,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,base,23,2,1.852924469858408e-06,0.0019043385982513428,0,0,0,0.6769633293151855,0.6762650012969971
base-coord0-eps+0.1,base,23,3,2.09045538213104e-06,0.0019043385982513428,1,1,0,1.0280919075012207,1.0289454460144043
base-coord0-eps+0.1,base,23,4,2.680026227608323e-06,0.001024588942527771,2,2,0,1.7172539234161377,1.7180240154266357
base-coord0-eps+0.1,base,23,5,2.7936912374570966e-06,0.0006030425429344177,4,4,0,2.4022464752197266,2.402894973754883
base-coord0-eps+0.1,extra,0,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,0,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,0,2,0.0,0.0,0,0,0,0.6931471824645996,0.6931471824645996
base-coord0-eps+0.1,extra,0,3,0.0,0.0,2,2,0,1.039733648300171,1.039733648300171
base-coord0-eps+0.1,extra,0,4,0.0,0.0,4,4,0,1.7328808307647705,1.7328808307647705
base-coord0-eps+0.1,extra,0,5,0.0,0.0,8,8,0,2.426027774810791,2.426027774810791
base-coord0-eps+0.1,extra,1,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,1,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,1,2,0.0,0.0,0,0,0,0.6915340423583984,0.6915340423583984
base-coord0-eps+0.1,extra,1,3,0.0,0.0,2,2,0,1.0577495098114014,1.0577495098114014
base-coord0-eps+0.1,extra,1,4,0.0,0.0,5,5,0,1.749995231628418,1.749995231628418
base-coord0-eps+0.1,extra,1,5,0.0,0.0,11,11,0,2.4431004524230957,2.4431004524230957
base-coord0-eps+0.1,extra,2,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,2,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,2,2,0.0,0.0,1,1,0,0.6927227973937988,0.6927227973937988
base-coord0-eps+0.1,extra,2,3,0.0,0.0,2,2,0,1.0291842222213745,1.0291842222213745
base-coord0-eps+0.1,extra,2,4,0.0,0.0,4,4,0,1.7220839262008667,1.7220839262008667
base-coord0-eps+0.1,extra,2,5,0.0,0.0,9,9,0,2.415142297744751,2.415142297744751
base-coord0-eps+0.1,extra,3,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,3,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,3,2,0.0,0.0,1,1,0,0.691368818283081,0.691368818283081
base-coord0-eps+0.1,extra,3,3,0.0,0.0,2,2,0,1.0172319412231445,1.0172319412231445
base-coord0-eps+0.1,extra,3,4,0.0,0.0,4,4,0,1.708655595779419,1.708655595779419
base-coord0-eps+0.1,extra,3,5,0.0,0.0,9,9,0,2.4017515182495117,2.4017515182495117
base-coord0-eps+0.1,extra,4,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,4,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,4,2,0.0,0.0,1,1,0,0.693131685256958,0.693131685256958
base-coord0-eps+0.1,extra,4,3,0.0,0.0,2,2,0,1.0377744436264038,1.0377744436264038
base-coord0-eps+0.1,extra,4,4,0.0,0.0,4,4,0,1.730900764465332,1.730900764465332
base-coord0-eps+0.1,extra,4,5,0.0,0.0,10,10,0,2.424043655395508,2.424043655395508
base-coord0-eps+0.1,extra,5,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,5,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,5,2,0.0,0.0,1,1,0,0.6921248435974121,0.6921248435974121
base-coord0-eps+0.1,extra,5,3,0.0,0.0,2,2,0,1.0230004787445068,1.0230004787445068
base-coord0-eps+0.1,extra,5,4,0.0,0.0,4,4,0,1.7156126499176025,1.7156126499176025
base-coord0-eps+0.1,extra,5,5,0.0,0.0,9,9,0,2.4086222648620605,2.4086222648620605
base-coord0-eps+0.1,extra,6,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,6,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,6,2,0.0,0.0,1,1,0,0.6921038031578064,0.6921038031578064
base-coord0-eps+0.1,extra,6,3,0.0,0.0,2,2,0,1.022828459739685,1.022828459739685
base-coord0-eps+0.1,extra,6,4,0.0,0.0,4,4,0,1.715801477432251,1.715801477432251
base-coord0-eps+0.1,extra,6,5,0.0,0.0,9,9,0,2.408750534057617,2.408750534057617
base-coord0-eps+0.1,extra,7,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,7,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,7,2,0.0,0.0,1,1,0,0.6927980184555054,0.6927980184555054
base-coord0-eps+0.1,extra,7,3,0.0,0.0,2,2,0,1.0302042961120605,1.0302042961120605
base-coord0-eps+0.1,extra,7,4,0.0,0.0,4,4,0,1.7233229875564575,1.7233229875564575
base-coord0-eps+0.1,extra,7,5,0.0,0.0,9,9,0,2.416435718536377,2.416435718536377
base-coord0-eps+0.1,extra,8,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,8,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,8,2,0.0,0.0,0,0,0,0.6912452578544617,0.6912452578544617
base-coord0-eps+0.1,extra,8,3,0.0,0.0,2,2,0,1.0591470003128052,1.0591470003128052
base-coord0-eps+0.1,extra,8,4,0.0,0.0,5,5,0,1.750950574874878,1.750950574874878
base-coord0-eps+0.1,extra,8,5,0.0,0.0,11,11,0,2.4440855979919434,2.4440855979919434
base-coord0-eps+0.1,extra,9,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,9,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,9,2,0.0,0.0,0,0,0,0.6929070353507996,0.6929070353507996
base-coord0-eps+0.1,extra,9,3,0.0,0.0,2,2,0,1.047072410583496,1.047072410583496
base-coord0-eps+0.1,extra,9,4,0.0,0.0,5,5,0,1.74020254611969,1.74020254611969
base-coord0-eps+0.1,extra,9,5,0.0,0.0,11,11,0,2.4333043098449707,2.4333043098449707
base-coord0-eps+0.1,extra,10,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,10,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,10,2,0.0,0.0,0,0,0,0.6921056509017944,0.6921056509017944
base-coord0-eps+0.1,extra,10,3,0.0,0.0,2,2,0,1.054481029510498,1.054481029510498
base-coord0-eps+0.1,extra,10,4,0.0,0.0,5,5,0,1.7475379705429077,1.7475379705429077
base-coord0-eps+0.1,extra,10,5,0.0,0.0,11,11,0,2.4406449794769287,2.4406449794769287
base-coord0-eps+0.1,extra,11,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,11,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,11,2,0.0,0.0,1,1,0,0.6928972005844116,0.6928972005844116
base-coord0-eps+0.1,extra,11,3,0.0,0.0,2,2,0,1.0317082405090332,1.0317082405090332
base-coord0-eps+0.1,extra,11,4,0.0,0.0,4,4,0,1.724522590637207,1.724522590637207
base-coord0-eps+0.1,extra,11,5,0.0,0.0,9,9,0,2.417581081390381,2.417581081390381
base-coord0-eps+0.1,extra,12,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,12,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,12,2,0.0,0.0,1,1,0,0.692953884601593,0.692953884601593
base-coord0-eps+0.1,extra,12,3,0.0,0.0,2,2,0,1.0327017307281494,1.0327017307281494
base-coord0-eps+0.1,extra,12,4,0.0,0.0,4,4,0,1.7257262468338013,1.7257262468338013
base-coord0-eps+0.1,extra,12,5,0.0,0.0,9,9,0,2.418735980987549,2.418735980987549
base-coord0-eps+0.1,extra,13,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,13,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,13,2,0.0,0.0,1,1,0,0.6926764249801636,0.6926764249801636
base-coord0-eps+0.1,extra,13,3,0.0,0.0,2,2,0,1.0286054611206055,1.0286054611206055
base-coord0-eps+0.1,extra,13,4,0.0,0.0,4,4,0,1.7216960191726685,1.7216960191726685
base-coord0-eps+0.1,extra,13,5,0.0,0.0,9,9,0,2.4146623611450195,2.4146623611450195
base-coord0-eps+0.1,extra,14,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,14,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,14,2,0.0,0.0,1,1,0,0.6931471824645996,0.6931471824645996
base-coord0-eps+0.1,extra,14,3,0.0,0.0,2,2,0,1.0396487712860107,1.0396487712860107
base-coord0-eps+0.1,extra,14,4,0.0,0.0,5,5,0,1.732786774635315,1.732786774635315
base-coord0-eps+0.1,extra,14,5,0.0,0.0,11,11,0,2.425931930541992,2.425931930541992
base-coord0-eps+0.1,extra,15,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,15,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,15,2,0.0,0.0,0,0,0,0.6930553913116455,0.6930553913116455
base-coord0-eps+0.1,extra,15,3,0.0,0.0,2,2,0,1.0443235635757446,1.0443235635757446
base-coord0-eps+0.1,extra,15,4,0.0,0.0,4,4,0,1.7372437715530396,1.7372437715530396
base-coord0-eps+0.1,extra,15,5,0.0,0.0,8,8,0,2.4303860664367676,2.4303860664367676
base-coord0-eps+0.1,extra,16,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,16,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,16,2,0.0,0.0,0,0,0,0.6918106079101562,0.6918106079101562
base-coord0-eps+0.1,extra,16,3,0.0,0.0,2,2,0,1.056259274482727,1.056259274482727
base-coord0-eps+0.1,extra,16,4,0.0,0.0,5,5,0,1.7477595806121826,1.7477595806121826
base-coord0-eps+0.1,extra,16,5,0.0,0.0,11,11,0,2.440906286239624,2.440906286239624
base-coord0-eps+0.1,extra,17,0,0.0,0.0,0,0,0,-0.0,-0.0
base-coord0-eps+0.1,extra,17,1,0.0,0.0,0,0,0,2.7631020735330303e-11,2.7631020735330303e-11
base-coord0-eps+0.1,extra,17,2,0.0,0.0,0,0,0,0.6914557218551636,0.6914557218551636
